3,3,2,14,9,2,2,1,1
2,3,2,12,5,2,2,1,1
2,3,2,12,5,2,1,1,1
3,3,2,14,9,2,2,2,1
3,3,2,14,9,2,1,1,3
3,3,2,11,9,2,1,2,1
3,3,2,13,5,2,1,2,1
2,3,2,4,9,2,1,1,1
3,4,4,10,5,2,1,1,1
3,4,4,14,9,2,1,2,1
3,3,2,3,5,1,1,2,1
3,3,2,3,5,2,1,1,1
2,3,2,10,9,2,1,2,1
3,3,2,10,9,1,1,1,1
2,3,2,12,9,2,2,2,1
3,4,4,10,9,2,2,2,1
3,3,2,11,9,2,2,2,1
2,3,2,12,9,2,2,1,1
3,3,2,5,5,2,1,2,1
2,3,2,4,5,2,2,1,1
3,3,2,3,9,2,2,1,1
3,3,2,3,9,2,1,1,3
2,3,2,3,9,2,2,2,1
2,3,2,15,5,2,2,1,1
2,3,2,12,9,2,2,2,1
2,3,2,3,5,2,2,1,1
2,3,2,8,2,2,2,2,1
3,3,2,5,2,2,2,2,1
3,3,2,6,5,2,2,1,1
3,3,2,14,9,2,2,2,1
3,3,2,2,9,2,2,2,1
3,3,2,15,5,2,2,1,1
3,3,2,8,2,2,2,2,1
2,3,2,6,9,2,1,2,1
2,3,2,12,9,2,2,2,1
3,3,2,14,9,2,2,2,1
3,3,2,4,5,2,2,2,1
2,3,2,15,5,2,2,2,1
3,4,4,4,9,2,2,1,1
3,3,2,7,4,2,2,2,1
3,3,2,3,9,2,2,2,1
3,3,2,3,5,2,2,1,1
3,3,2,14,5,2,2,1,1
3,3,2,14,9,2,2,2,1
3,4,4,3,9,2,2,1,1
3,3,2,3,5,2,2,2,1
2,4,4,12,5,2,2,2,1
3,3,2,4,5,2,2,1,1
3,3,2,8,2,1,1,1,1
3,3,2,3,9,1,1,1,1
2,3,2,3,5,2,1,2,1
3,3,2,12,9,2,1,2,1
3,3,2,14,9,2,1,2,1
3,3,2,14,9,2,1,2,1
3,3,2,4,5,2,1,2,1
3,4,4,14,9,2,1,2,1
3,3,2,4,9,2,1,1,1
3,3,2,8,5,2,1,2,1
3,3,2,15,5,1,1,2,3
3,3,2,12,5,2,2,1,1
3,3,2,11,9,2,2,2,1
3,3,2,5,9,2,2,1,1
2,4,4,12,9,2,2,2,1
2,3,2,12,9,2,2,1,1
3,3,2,4,9,2,2,2,1
3,3,2,4,9,2,2,2,1
2,3,2,3,9,2,2,1,1
3,3,2,11,9,2,2,1,1
3,3,2,14,5,2,2,1,1
3,3,2,15,5,2,2,2,1
3,3,2,6,2,2,1,2,3
3,3,2,5,2,2,1,2,1
2,3,2,4,9,2,1,2,1
3,3,2,11,9,2,1,1,3
3,4,4,3,9,1,1,1,1
3,3,2,12,9,2,2,1,1
3,3,2,2,9,2,1,2,1
2,4,4,2,9,2,1,2,1
3,4,4,10,9,2,2,1,1
3,3,2,3,9,2,1,1,1
3,3,2,7,4,2,2,1,1
2,3,2,11,9,2,1,1,3
3,3,2,11,9,2,1,1,3
2,3,2,5,9,2,1,2,1
3,3,2,2,9,2,1,2,1
3,3,2,3,2,2,1,2,3
3,3,2,5,9,2,1,2,3
3,4,4,2,9,2,1,1,1
3,3,2,2,9,2,1,2,1
2,3,2,9,6,2,1,2,1
3,4,4,3,5,2,1,1,1
3,3,2,3,9,2,1,1,1
3,4,4,2,9,2,1,1,1
3,4,4,3,5,2,1,2,1
3,4,4,3,9,2,1,2,1
2,3,2,8,2,2,1,2,1
3,4,4,2,9,2,1,1,1
3,3,2,3,2,2,1,2,3
2,4,4,12,9,2,1,2,1
2,3,2,12,9,2,2,2,1
3,4,4,3,2,2,1,2,1
3,4,4,3,9,2,1,1,1
3,3,2,12,9,2,2,1,1
3,3,2,10,9,2,2,2,1
3,4,4,8,5,2,2,2,1
3,3,2,6,10,2,2,1,1
3,3,2,10,9,2,1,1,3
2,4,4,2,9,2,1,1,1
3,4,4,15,5,2,1,2,1
2,3,2,3,9,2,2,2,1
3,3,2,14,9,2,2,2,1
2,4,4,7,4,2,2,1,1
3,3,2,14,9,2,1,2,1
2,3,2,10,2,2,2,2,1
3,4,4,3,5,2,2,2,1
2,3,2,12,9,2,2,1,1
3,3,2,12,5,2,2,2,1
3,3,2,10,9,2,2,1,1
3,3,2,11,9,2,2,2,1
2,3,2,4,5,2,2,2,1
3,3,2,12,9,2,2,1,1
3,3,2,4,9,2,2,2,1
2,3,2,2,9,2,2,2,1
2,3,2,12,9,2,2,2,1
2,3,2,12,9,2,2,2,1
3,3,2,15,5,2,2,2,1
3,3,2,11,2,2,2,2,1
3,3,2,12,9,2,2,2,1
3,3,2,8,2,2,2,1,1
2,3,2,14,9,2,1,1,3
3,3,2,6,10,2,2,2,1
3,3,2,3,9,2,2,1,1
2,3,2,6,2,2,2,1,1
3,3,2,3,2,2,2,1,1
3,3,2,12,5,2,2,2,1
3,3,2,12,5,2,1,2,1
3,4,4,2,9,2,2,1,1
3,3,2,11,9,2,2,1,1
2,3,2,14,9,2,2,2,1
2,3,2,12,5,2,2,1,1
2,3,2,4,5,2,2,2,1
2,3,2,9,4,2,2,1,1
3,4,4,4,5,2,2,1,1
3,3,2,14,9,2,2,1,1
3,3,2,4,5,2,2,1,1
3,3,2,4,5,2,2,1,1
3,3,2,12,9,2,2,2,1
2,4,4,12,5,2,2,1,1
2,3,2,3,2,2,2,2,1
2,3,2,3,9,2,2,1,1
2,3,2,4,5,2,2,2,1
2,3,2,12,9,2,2,1,1
3,3,2,11,5,2,2,2,1
3,3,2,3,9,2,2,2,1
3,3,2,4,5,2,2,2,1
2,4,4,9,6,2,2,2,1
2,4,4,15,5,2,2,1,1
2,3,2,6,10,2,2,1,1
3,3,2,10,5,2,2,2,1
3,4,4,11,2,2,2,2,1
3,3,2,15,5,2,2,1,1
3,3,2,11,9,2,2,2,1
3,3,2,15,9,2,2,2,1
3,4,4,6,5,2,1,2,1
2,3,2,12,9,2,1,2,1
2,3,2,12,5,2,1,1,1
3,3,2,12,9,2,1,2,1
2,3,2,4,9,2,1,1,1
3,3,2,12,5,2,1,2,1
3,4,4,5,9,1,1,2,1
2,4,4,2,9,2,1,2,1
3,3,2,3,2,2,1,1,1
3,3,2,10,5,2,1,2,1
